MAPointNet(
  (attn1): MultiheadAttention(
    (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
  )
  (attn2): MultiheadAttention(
    (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
  )
  (attn3): MultiheadAttention(
    (out_proj): NonDynamicallyQuantizableLinear(in_features=128, out_features=128, bias=True)
  )
  (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv2): Conv1d(64, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv3): Conv1d(64, 64, kernel_size=(1,), stride=(1,), bias=False)
  (conv4): Conv1d(64, 128, kernel_size=(1,), stride=(1,), bias=False)
  (conv5): Conv1d(128, 1024, kernel_size=(1,), stride=(1,), bias=False)
  (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn2): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn3): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn4): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (linear1): Linear(in_features=1024, out_features=512, bias=False)
  (bn6): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (dp1): Dropout(p=0.5, inplace=False)
  (linear2): Linear(in_features=512, out_features=40, bias=True)
)
Train: 0, time: 10.135738, loss: 2.915411, train acc: 0.361757, train avg acc: 0.198179
Validation: 0, time: 10.135738, loss: 2.346281, validation acc: 0.581798, validation avg acc: 0.380351
Train: 1, time: 10.151229, loss: 2.511490, train acc: 0.506970, train avg acc: 0.330597
Validation: 1, time: 10.151229, loss: 2.177110, validation acc: 0.612134, validation avg acc: 0.429444
Train: 2, time: 10.159404, loss: 2.339425, train acc: 0.578299, train avg acc: 0.404237
Validation: 2, time: 10.159404, loss: 2.042657, validation acc: 0.681473, validation avg acc: 0.509135
Train: 3, time: 10.154014, loss: 2.247504, train acc: 0.612454, train avg acc: 0.449950
Validation: 3, time: 10.154014, loss: 1.951019, validation acc: 0.729686, validation avg acc: 0.571859
Train: 4, time: 10.311106, loss: 2.172478, train acc: 0.648234, train avg acc: 0.494884
Validation: 4, time: 10.311106, loss: 1.940378, validation acc: 0.724269, validation avg acc: 0.561977
Train: 5, time: 10.691935, loss: 2.123259, train acc: 0.662407, train avg acc: 0.509179
Validation: 5, time: 10.691935, loss: 1.880817, validation acc: 0.756771, validation avg acc: 0.610948
Train: 6, time: 10.356266, loss: 2.087410, train acc: 0.674257, train avg acc: 0.525141
Validation: 6, time: 10.356266, loss: 1.875315, validation acc: 0.762730, validation avg acc: 0.608673
Train: 7, time: 10.546094, loss: 2.049344, train acc: 0.694354, train avg acc: 0.551278
Validation: 7, time: 10.546094, loss: 1.828024, validation acc: 0.782774, validation avg acc: 0.640529
Train: 8, time: 10.558036, loss: 2.021680, train acc: 0.710967, train avg acc: 0.569645
Validation: 8, time: 10.558036, loss: 1.819709, validation acc: 0.798483, validation avg acc: 0.661338
Train: 9, time: 10.176617, loss: 2.009889, train acc: 0.705855, train avg acc: 0.568659
Validation: 9, time: 10.176617, loss: 1.849529, validation acc: 0.766522, validation avg acc: 0.619531
Train: 10, time: 10.316322, loss: 1.978973, train acc: 0.723281, train avg acc: 0.591910
Validation: 10, time: 10.316322, loss: 1.818994, validation acc: 0.789816, validation avg acc: 0.647805
Train: 11, time: 10.238479, loss: 1.968074, train acc: 0.728276, train avg acc: 0.596267
Validation: 11, time: 10.238479, loss: 1.790514, validation acc: 0.793066, validation avg acc: 0.659628
Train: 12, time: 10.741547, loss: 1.946406, train acc: 0.738499, train avg acc: 0.612590
Validation: 12, time: 10.741547, loss: 1.783913, validation acc: 0.805525, validation avg acc: 0.669238
Train: 13, time: 10.120299, loss: 1.932389, train acc: 0.744656, train avg acc: 0.615839
Validation: 13, time: 10.120299, loss: 1.766770, validation acc: 0.816901, validation avg acc: 0.691546
Train: 14, time: 10.325621, loss: 1.922905, train acc: 0.748257, train avg acc: 0.629404
Validation: 14, time: 10.325621, loss: 1.753616, validation acc: 0.803359, validation avg acc: 0.684739
Train: 15, time: 10.465475, loss: 1.913063, train acc: 0.753601, train avg acc: 0.630167
Validation: 15, time: 10.465475, loss: 1.820317, validation acc: 0.783315, validation avg acc: 0.658547
Train: 16, time: 10.258794, loss: 1.904154, train acc: 0.755228, train avg acc: 0.637787
Validation: 16, time: 10.258794, loss: 1.794800, validation acc: 0.798483, validation avg acc: 0.683198
Train: 17, time: 10.503828, loss: 1.891015, train acc: 0.765218, train avg acc: 0.644419
Validation: 17, time: 10.503828, loss: 1.817831, validation acc: 0.802275, validation avg acc: 0.696229
Train: 18, time: 10.506859, loss: 1.880087, train acc: 0.766961, train avg acc: 0.649164
Validation: 18, time: 10.506859, loss: 1.717141, validation acc: 0.842362, validation avg acc: 0.743771
Train: 19, time: 10.115996, loss: 1.868953, train acc: 0.767426, train avg acc: 0.656193
Validation: 19, time: 10.115996, loss: 1.692169, validation acc: 0.841820, validation avg acc: 0.751061
Train: 20, time: 10.844791, loss: 1.870043, train acc: 0.767077, train avg acc: 0.654627
Validation: 20, time: 10.844791, loss: 1.724714, validation acc: 0.840195, validation avg acc: 0.743496
Train: 21, time: 10.763686, loss: 1.864301, train acc: 0.769401, train avg acc: 0.654749
Validation: 21, time: 10.763686, loss: 1.731787, validation acc: 0.821777, validation avg acc: 0.717381
Train: 22, time: 10.763732, loss: 1.858198, train acc: 0.774744, train avg acc: 0.665530
Validation: 22, time: 10.763732, loss: 1.768229, validation acc: 0.817443, validation avg acc: 0.703578
Train: 23, time: 10.763096, loss: 1.855671, train acc: 0.781134, train avg acc: 0.670676
Validation: 23, time: 10.763096, loss: 1.670522, validation acc: 0.858613, validation avg acc: 0.771648
Train: 24, time: 10.655018, loss: 1.854192, train acc: 0.779856, train avg acc: 0.674635
Validation: 24, time: 10.655018, loss: 1.758129, validation acc: 0.802275, validation avg acc: 0.676295
Train: 25, time: 10.820344, loss: 1.842768, train acc: 0.787523, train avg acc: 0.679912
Validation: 25, time: 10.820344, loss: 1.708299, validation acc: 0.838570, validation avg acc: 0.733523
Train: 26, time: 10.536511, loss: 1.836449, train acc: 0.781250, train avg acc: 0.669001
Validation: 26, time: 10.536511, loss: 1.703287, validation acc: 0.844529, validation avg acc: 0.744880
Train: 27, time: 10.469076, loss: 1.830074, train acc: 0.783457, train avg acc: 0.676758
Validation: 27, time: 10.469076, loss: 1.704485, validation acc: 0.835320, validation avg acc: 0.738087
Train: 28, time: 10.678174, loss: 1.830723, train acc: 0.784967, train avg acc: 0.679369
Validation: 28, time: 10.678174, loss: 1.718248, validation acc: 0.840195, validation avg acc: 0.737765
Train: 29, time: 10.508377, loss: 1.817063, train acc: 0.792983, train avg acc: 0.687638
Validation: 29, time: 10.508377, loss: 1.668631, validation acc: 0.844529, validation avg acc: 0.748384
Train: 30, time: 10.428689, loss: 1.818371, train acc: 0.794145, train avg acc: 0.691386
Validation: 30, time: 10.428689, loss: 1.661474, validation acc: 0.854280, validation avg acc: 0.764397
Train: 31, time: 10.511949, loss: 1.811107, train acc: 0.799605, train avg acc: 0.698834
Validation: 31, time: 10.511949, loss: 1.664457, validation acc: 0.862947, validation avg acc: 0.770821
Train: 32, time: 10.694388, loss: 1.806330, train acc: 0.802742, train avg acc: 0.699041
Validation: 32, time: 10.694388, loss: 1.683085, validation acc: 0.847779, validation avg acc: 0.756224
Train: 33, time: 10.313389, loss: 1.806427, train acc: 0.801231, train avg acc: 0.702579
Validation: 33, time: 10.313389, loss: 1.721021, validation acc: 0.832069, validation avg acc: 0.737314
Train: 34, time: 10.767253, loss: 1.797370, train acc: 0.802625, train avg acc: 0.700541
Validation: 34, time: 10.767253, loss: 1.652240, validation acc: 0.866197, validation avg acc: 0.779273
Train: 35, time: 10.555230, loss: 1.793435, train acc: 0.803555, train avg acc: 0.705986
Validation: 35, time: 10.555230, loss: 1.681446, validation acc: 0.846696, validation avg acc: 0.752077
Train: 36, time: 10.699405, loss: 1.797827, train acc: 0.802509, train avg acc: 0.701154
Validation: 36, time: 10.699405, loss: 1.720495, validation acc: 0.829902, validation avg acc: 0.750426
Train: 37, time: 10.611109, loss: 1.786745, train acc: 0.806691, train avg acc: 0.710552
Validation: 37, time: 10.611109, loss: 1.654454, validation acc: 0.864030, validation avg acc: 0.781800
Train: 38, time: 10.711491, loss: 1.788261, train acc: 0.804020, train avg acc: 0.706900
Validation: 38, time: 10.711491, loss: 1.649634, validation acc: 0.865114, validation avg acc: 0.777779
Train: 39, time: 10.647992, loss: 1.780530, train acc: 0.806111, train avg acc: 0.705814
Validation: 39, time: 10.647992, loss: 1.697178, validation acc: 0.846696, validation avg acc: 0.756889
